,words read,differents
23789,2379000,49767
23790,2379100,49767
23791,2379200,49770
23792,2379300,49770
23793,2379400,49770
23794,2379500,49770
23795,2379600,49772
23796,2379700,49773
23797,2379800,49773
23798,2379900,49774
23799,2380000,49774
23800,2380100,49775
23801,2380200,49775
23802,2380300,49775
23803,2380400,49776
23804,2380500,49776
23805,2380600,49776
23806,2380700,49777
23807,2380800,49777
23808,2380900,49778
23809,2381000,49779
23810,2381100,49779
23811,2381200,49780
23812,2381300,49780
23813,2381400,49781
23814,2381500,49781
23815,2381600,49783
23816,2381700,49784
23817,2381800,49784
23818,2381900,49786
23819,2382000,49786
23820,2382100,49787
23821,2382200,49788
23822,2382300,49790
23823,2382400,49790
23824,2382500,49792
23825,2382600,49792
23826,2382700,49793
23827,2382800,49794
23828,2382900,49795
23829,2383000,49796
23830,2383100,49796
23831,2383200,49796
23832,2383300,49796
23833,2383400,49796
23834,2383500,49796
23835,2383600,49799
23836,2383700,49799
23837,2383800,49800
23838,2383900,49800
23839,2384000,49800
23840,2384100,49800
23841,2384200,49801
23842,2384300,49801
23843,2384400,49802
23844,2384500,49802
23845,2384600,49802
23846,2384700,49802
23847,2384800,49802
23848,2384900,49802
23849,2385000,49802
23850,2385100,49802
23851,2385200,49802
23852,2385300,49802
23853,2385400,49802
23854,2385500,49802
23855,2385600,49802
23856,2385700,49802
23857,2385800,49802
23858,2385900,49802
23859,2386000,49802
23860,2386100,49802
23861,2386200,49802
23862,2386300,49802
23863,2386400,49802
23864,2386500,49802
23865,2386600,49802
23866,2386700,49802
23867,2386800,49802
23868,2386900,49802
23869,2387000,49802
23870,2387100,49802
23871,2387200,49802
23872,2387300,49802
23873,2387400,49802
23874,2387500,49802
23875,2387600,49803
23876,2387700,49807
23877,2387800,49826
23878,2387900,49829
23879,2388000,49832
23880,2388100,49836
23881,2388200,49836
23882,2388300,49836
23883,2388400,49836
23884,2388500,49837
23885,2388600,49840
23886,2388700,49841
23887,2388800,49842
23888,2388900,49842
23889,2389000,49843
23890,2389100,49843
23891,2389200,49843
23892,2389300,49845
23893,2389400,49845
23894,2389500,49845
23895,2389600,49845
23896,2389700,49845
23897,2389800,49845
23898,2389900,49845
23899,2390000,49846
23900,2390100,49846
23901,2390200,49846
23902,2390300,49846
23903,2390400,49846
23904,2390500,49847
23905,2390600,49847
23906,2390700,49847
23907,2390800,49847
23908,2390900,49848
23909,2391000,49851
23910,2391100,49852
23911,2391200,49852
23912,2391300,49852
23913,2391400,49854
23914,2391500,49854
23915,2391600,49854
23916,2391700,49854
23917,2391800,49854
23918,2391900,49854
23919,2392000,49854
23920,2392100,49854
23921,2392200,49856
23922,2392300,49856
23923,2392400,49856
23924,2392500,49858
23925,2392600,49860
23926,2392700,49860
23927,2392800,49860
23928,2392900,49861
23929,2393000,49862
23930,2393100,49862
23931,2393200,49862
23932,2393300,49863
23933,2393400,49863
23934,2393500,49863
23935,2393600,49863
23936,2393700,49863
23937,2393800,49863
23938,2393900,49863
23939,2394000,49863
23940,2394100,49865
23941,2394200,49866
23942,2394300,49866
23943,2394400,49866
23944,2394500,49866
23945,2394600,49867
23946,2394700,49867
23947,2394800,49867
23948,2394900,49867
23949,2395000,49867
23950,2395100,49867
23951,2395200,49868
23952,2395300,49868
23953,2395400,49868
23954,2395500,49868
23955,2395600,49869
23956,2395700,49869
23957,2395800,49869
23958,2395900,49869
23959,2396000,49870
23960,2396100,49870
23961,2396200,49870
23962,2396300,49871
23963,2396400,49871
23964,2396500,49871
23965,2396600,49872
23966,2396700,49874
23967,2396800,49875
23968,2396900,49875
23969,2397000,49876
23970,2397100,49879
23971,2397200,49881
23972,2397300,49883
23973,2397400,49883
23974,2397500,49883
23975,2397600,49884
23976,2397700,49884
23977,2397800,49884
23978,2397900,49884
23979,2398000,49886
23980,2398100,49886
23981,2398200,49886
23982,2398300,49886
23983,2398400,49887
23984,2398500,49887
23985,2398600,49889
23986,2398700,49891
23987,2398800,49891
23988,2398900,49891
23989,2399000,49892
23990,2399100,49893
23991,2399200,49893
23992,2399300,49894
23993,2399400,49894
23994,2399500,49894
23995,2399600,49894
23996,2399700,49894
23997,2399800,49894
23998,2399900,49894
23999,2400000,49895
24000,2400100,49895
24001,2400200,49895
24002,2400300,49896
24003,2400400,49896
24004,2400500,49896
24005,2400600,49898
24006,2400700,49898
24007,2400800,49899
24008,2400900,49899
24009,2401000,49899
24010,2401100,49899
24011,2401200,49899
24012,2401300,49899
24013,2401400,49899
24014,2401500,49899
24015,2401600,49899
24016,2401700,49900
24017,2401800,49900
24018,2401900,49900
24019,2402000,49900
24020,2402100,49902
24021,2402200,49902
24022,2402300,49903
24023,2402400,49903
24024,2402500,49903
24025,2402600,49906
24026,2402700,49906
24027,2402800,49908
24028,2402900,49912
24029,2403000,49915
24030,2403100,49919
24031,2403200,49921
24032,2403300,49923
24033,2403400,49924
24034,2403500,49925
24035,2403600,49925
24036,2403700,49925
24037,2403800,49925
24038,2403900,49926
24039,2404000,49926
24040,2404100,49927
24041,2404200,49927
24042,2404300,49928
24043,2404400,49930
24044,2404500,49930
24045,2404600,49930
24046,2404700,49930
24047,2404800,49930
24048,2404900,49932
24049,2405000,49932
24050,2405100,49933
24051,2405200,49935
24052,2405300,49936
24053,2405400,49936
24054,2405500,49936
24055,2405600,49936
24056,2405700,49936
24057,2405800,49936
24058,2405900,49936
24059,2406000,49936
24060,2406100,49936
24061,2406200,49937
24062,2406300,49938
24063,2406400,49938
24064,2406500,49940
24065,2406600,49940
24066,2406700,49940
24067,2406800,49941
24068,2406900,49941
24069,2407000,49941
24070,2407100,49942
24071,2407200,49942
24072,2407300,49942
24073,2407400,49942
24074,2407500,49943
24075,2407600,49943
24076,2407700,49943
24077,2407800,49944
24078,2407900,49944
24079,2408000,49945
24080,2408100,49945
24081,2408200,49945
24082,2408300,49945
24083,2408400,49946
24084,2408500,49948
24085,2408600,49948
24086,2408700,49948
24087,2408800,49948
24088,2408900,49948
24089,2409000,49948
24090,2409100,49950
24091,2409200,49951
24092,2409300,49951
24093,2409400,49951
24094,2409500,49951
24095,2409600,49952
24096,2409700,49952
24097,2409800,49952
24098,2409900,49952
24099,2410000,49952
24100,2410100,49952
24101,2410200,49952
24102,2410300,49952
24103,2410400,49952
24104,2410500,49952
24105,2410600,49952
24106,2410700,49952
24107,2410800,49952
24108,2410900,49953
24109,2411000,49953
24110,2411100,49953
24111,2411200,49954
24112,2411300,49956
24113,2411400,49958
24114,2411500,49958
24115,2411600,49959
24116,2411700,49959
24117,2411800,49959
24118,2411900,49959
24119,2412000,49959
24120,2412100,49960
24121,2412200,49960
24122,2412300,49960
24123,2412400,49960
24124,2412500,49960
24125,2412600,49960
24126,2412700,49961
24127,2412800,49963
24128,2412900,49963
24129,2413000,49964
24130,2413100,49964
24131,2413200,49965
24132,2413300,49965
24133,2413400,49966
24134,2413500,49966
24135,2413600,49966
24136,2413700,49966
24137,2413800,49966
24138,2413900,49966
24139,2414000,49966
24140,2414100,49966
24141,2414200,49966
24142,2414300,49966
24143,2414400,49967
24144,2414500,49967
24145,2414600,49967
24146,2414700,49967
24147,2414800,49967
24148,2414900,49967
24149,2415000,49968
24150,2415100,49968
24151,2415200,49968
24152,2415300,49968
24153,2415400,49969
24154,2415500,49969
24155,2415600,49970
24156,2415700,49972
24157,2415800,49972
24158,2415900,49973
24159,2416000,49973
24160,2416100,49973
24161,2416200,49973
24162,2416300,49973
24163,2416400,49974
24164,2416500,49974
24165,2416600,49975
24166,2416700,49975
24167,2416800,49976
24168,2416900,49976
24169,2417000,49976
24170,2417100,49976
24171,2417200,49977
24172,2417300,49977
24173,2417400,49977
24174,2417500,49977
24175,2417600,49977
24176,2417700,49977
24177,2417800,49977
24178,2417900,49977
24179,2418000,49977
24180,2418100,49977
24181,2418200,49977
24182,2418300,49977
24183,2418400,49977
24184,2418500,49977
24185,2418600,49977
24186,2418700,49977
24187,2418800,49977
24188,2418900,49977
24189,2419000,49977
24190,2419100,49977
24191,2419200,49977
24192,2419300,49977
24193,2419400,49977
24194,2419500,49977
24195,2419600,49977
24196,2419700,49977
24197,2419800,49977
24198,2419900,49977
24199,2420000,49977
24200,2420100,49977
24201,2420200,49977
24202,2420300,49977
24203,2420400,49977
24204,2420500,49977
24205,2420600,49977
24206,2420700,49977
24207,2420800,49977
24208,2420900,49977
24209,2421000,49979
24210,2421100,49991
24211,2421200,50000
24212,2421300,50001
24213,2421400,50001
24214,2421500,50001
24215,2421600,50001
24216,2421700,50003
24217,2421800,50021
24218,2421900,50023
24219,2422000,50027
24220,2422100,50029
24221,2422200,50032
24222,2422300,50043
24223,2422400,50045
24224,2422500,50047
24225,2422600,50048
24226,2422700,50049
24227,2422800,50052
24228,2422900,50059
24229,2423000,50067
24230,2423100,50067
24231,2423200,50069
24232,2423300,50077
24233,2423400,50081
24234,2423500,50084
24235,2423600,50089
24236,2423700,50091
24237,2423800,50095
24238,2423900,50106
24239,2424000,50112
24240,2424100,50116
24241,2424200,50116
24242,2424300,50118
24243,2424400,50118
24244,2424500,50119
24245,2424600,50125
24246,2424700,50125
24247,2424800,50126
24248,2424900,50129
24249,2425000,50132
24250,2425100,50133
24251,2425200,50136
24252,2425300,50137
24253,2425400,50138
24254,2425500,50141
24255,2425600,50146
24256,2425700,50150
24257,2425800,50155
24258,2425900,50156
24259,2426000,50157
24260,2426100,50161
24261,2426200,50162
24262,2426300,50165
24263,2426400,50165
24264,2426500,50165
24265,2426600,50167
24266,2426700,50169
24267,2426800,50169
24268,2426900,50177
24269,2427000,50179
24270,2427100,50180
24271,2427200,50182
24272,2427300,50184
24273,2427400,50188
24274,2427500,50189
24275,2427600,50190
24276,2427700,50194
24277,2427800,50196
24278,2427900,50198
24279,2428000,50202
24280,2428100,50206
24281,2428200,50208
24282,2428300,50212
24283,2428400,50215
24284,2428500,50215
24285,2428600,50216
24286,2428700,50216
24287,2428800,50217
24288,2428900,50218
24289,2429000,50224
24290,2429100,50227
24291,2429200,50231
24292,2429300,50233
24293,2429400,50235
24294,2429500,50238
24295,2429600,50238
24296,2429700,50239
24297,2429800,50239
24298,2429900,50241
24299,2430000,50245
24300,2430100,50252
24301,2430200,50257
24302,2430300,50259
24303,2430400,50259
24304,2430500,50275
24305,2430600,50277
24306,2430700,50279
24307,2430800,50280
24308,2430900,50287
24309,2431000,50289
24310,2431100,50292
24311,2431200,50294
24312,2431300,50301
24313,2431400,50303
24314,2431500,50304
24315,2431600,50305
24316,2431700,50308
24317,2431800,50309
24318,2431900,50312
24319,2432000,50314
24320,2432100,50314
24321,2432200,50316
24322,2432300,50317
24323,2432400,50318
24324,2432500,50318
24325,2432600,50320
24326,2432700,50324
24327,2432800,50324
24328,2432900,50326
24329,2433000,50327
24330,2433100,50336
24331,2433200,50337
24332,2433300,50341
24333,2433400,50341
24334,2433500,50342
24335,2433600,50345
24336,2433700,50346
24337,2433800,50346
24338,2433900,50346
24339,2434000,50347
24340,2434100,50351
24341,2434200,50352
24342,2434300,50357
24343,2434400,50359
24344,2434500,50363
24345,2434600,50364
24346,2434700,50365
24347,2434800,50370
24348,2434900,50374
24349,2435000,50377
24350,2435100,50380
24351,2435200,50380
24352,2435300,50381
24353,2435400,50382
24354,2435500,50392
24355,2435600,50404
24356,2435700,50413
24357,2435800,50423
24358,2435900,50429
24359,2436000,50441
24360,2436100,50446
24361,2436200,50456
24362,2436300,50461
24363,2436400,50471
24364,2436500,50476
24365,2436600,50484
24366,2436700,50500
24367,2436800,50504
24368,2436900,50504
24369,2437000,50505
24370,2437100,50506
24371,2437200,50506
24372,2437300,50510
24373,2437400,50511
24374,2437500,50515
24375,2437600,50520
24376,2437700,50523
24377,2437800,50528
24378,2437900,50530
24379,2438000,50530
24380,2438100,50535
24381,2438200,50536
24382,2438300,50537
24383,2438400,50537
24384,2438500,50539
24385,2438600,50541
24386,2438700,50544
24387,2438800,50544
24388,2438900,50548
24389,2439000,50550
24390,2439100,50552
24391,2439200,50554
24392,2439300,50556
24393,2439400,50556
24394,2439500,50560
24395,2439600,50561
24396,2439700,50561
24397,2439800,50563
24398,2439900,50563
24399,2440000,50563
24400,2440100,50565
24401,2440200,50565
24402,2440300,50565
24403,2440400,50565
24404,2440500,50565
24405,2440600,50567
24406,2440700,50568
24407,2440800,50568
24408,2440900,50568
24409,2441000,50569
24410,2441100,50569
24411,2441200,50572
24412,2441300,50573
24413,2441400,50575
24414,2441500,50578
24415,2441600,50579
24416,2441700,50583
24417,2441800,50586
24418,2441900,50586
24419,2442000,50587
24420,2442100,50589
24421,2442200,50591
24422,2442300,50592
24423,2442400,50593
24424,2442500,50594
24425,2442600,50596
24426,2442700,50598
24427,2442800,50598
24428,2442900,50599
24429,2443000,50599
24430,2443100,50599
24431,2443200,50601
24432,2443300,50601
24433,2443400,50601
24434,2443500,50601
24435,2443600,50602
24436,2443700,50605
24437,2443800,50605
24438,2443900,50605
24439,2444000,50607
24440,2444100,50610
24441,2444200,50612
24442,2444300,50614
24443,2444400,50617
24444,2444500,50617
24445,2444600,50617
24446,2444700,50617
24447,2444800,50617
24448,2444900,50619
24449,2445000,50622
24450,2445100,50623
24451,2445200,50623
24452,2445300,50623
24453,2445400,50626
24454,2445500,50626
24455,2445600,50630
24456,2445700,50633
24457,2445800,50635
24458,2445900,50637
24459,2446000,50639
24460,2446100,50641
24461,2446200,50642
24462,2446300,50644
24463,2446400,50646
24464,2446500,50646
24465,2446600,50646
24466,2446700,50648
24467,2446800,50648
24468,2446900,50648
24469,2447000,50649
24470,2447100,50650
24471,2447200,50652
24472,2447300,50653
24473,2447400,50653
24474,2447500,50654
24475,2447600,50655
24476,2447700,50657
24477,2447800,50659
24478,2447900,50662
24479,2448000,50663
24480,2448100,50663
24481,2448200,50663
24482,2448300,50664
24483,2448400,50665
24484,2448500,50665
24485,2448600,50666
24486,2448700,50666
24487,2448800,50666
24488,2448900,50667
24489,2449000,50667
24490,2449100,50668
24491,2449200,50668
24492,2449300,50669
24493,2449400,50672
24494,2449500,50673
24495,2449600,50673
24496,2449700,50674
24497,2449800,50676
24498,2449900,50677
24499,2450000,50679
24500,2450100,50682
24501,2450200,50682
24502,2450300,50683
24503,2450400,50685
24504,2450500,50685
24505,2450600,50685
24506,2450700,50685
24507,2450800,50685
24508,2450900,50689
24509,2451000,50689
24510,2451100,50690
24511,2451200,50694
24512,2451300,50696
24513,2451400,50698
24514,2451500,50699
24515,2451600,50699
24516,2451700,50701
24517,2451800,50701
24518,2451900,50702
24519,2452000,50702
24520,2452100,50702
24521,2452200,50702
24522,2452300,50702
24523,2452400,50703
24524,2452500,50704
24525,2452600,50706
24526,2452700,50706
24527,2452800,50709
24528,2452900,50710
24529,2453000,50710
24530,2453100,50710
24531,2453200,50710
24532,2453300,50710
24533,2453400,50714
24534,2453500,50716
24535,2453600,50716
24536,2453700,50718
24537,2453800,50719
24538,2453900,50719
24539,2454000,50720
24540,2454100,50720
24541,2454200,50720
24542,2454300,50720
24543,2454400,50721
24544,2454500,50721
24545,2454600,50721
24546,2454700,50723
24547,2454800,50725
24548,2454900,50726
24549,2455000,50726
24550,2455100,50727
24551,2455200,50730
24552,2455300,50734
24553,2455400,50735
24554,2455500,50739
24555,2455600,50740
24556,2455700,50742
24557,2455800,50742
24558,2455900,50742
24559,2456000,50744
24560,2456100,50746
24561,2456200,50751
24562,2456300,50751
24563,2456400,50753
24564,2456500,50753
24565,2456600,50755
24566,2456700,50755
24567,2456800,50758
24568,2456900,50760
24569,2457000,50761
24570,2457100,50762
24571,2457200,50763
24572,2457300,50763
24573,2457400,50763
24574,2457500,50765
24575,2457600,50765
24576,2457700,50765
24577,2457800,50765
24578,2457900,50769
24579,2458000,50773
24580,2458100,50773
24581,2458200,50775
24582,2458300,50777
24583,2458400,50778
24584,2458500,50782
24585,2458600,50784
24586,2458700,50785
24587,2458800,50786
24588,2458900,50789
24589,2459000,50792
24590,2459100,50793
24591,2459200,50793
24592,2459300,50797
24593,2459400,50802
24594,2459500,50803
24595,2459600,50803
24596,2459700,50804
24597,2459800,50805
24598,2459900,50808
24599,2460000,50808
24600,2460100,50808
24601,2460200,50811
24602,2460300,50811
24603,2460400,50823
24604,2460500,50823
24605,2460600,50824
24606,2460700,50826
24607,2460800,50828
24608,2460900,50830
24609,2461000,50833
24610,2461100,50837
24611,2461200,50839
24612,2461300,50839
24613,2461400,50840
24614,2461500,50840
24615,2461600,50840
24616,2461700,50840
24617,2461800,50842
24618,2461900,50844
24619,2462000,50846
24620,2462100,50847
24621,2462200,50850
24622,2462300,50852
24623,2462400,50855
24624,2462500,50855
24625,2462600,50857
24626,2462700,50858
24627,2462800,50859
24628,2462900,50860
24629,2463000,50860
24630,2463100,50862
24631,2463200,50862
24632,2463300,50865
24633,2463400,50865
24634,2463500,50867
24635,2463600,50869
24636,2463700,50869
24637,2463800,50871
24638,2463900,50874
24639,2464000,50881
24640,2464100,50881
24641,2464200,50885
24642,2464300,50886
24643,2464400,50888
24644,2464500,50892
24645,2464600,50893
24646,2464700,50894
24647,2464800,50896
24648,2464900,50899
24649,2465000,50903
24650,2465100,50904
24651,2465200,50907
24652,2465300,50907
24653,2465400,50909
24654,2465500,50910
24655,2465600,50918
24656,2465700,50920
24657,2465800,50921
24658,2465900,50922
24659,2466000,50923
24660,2466100,50927
24661,2466200,50929
24662,2466300,50930
24663,2466400,50933
24664,2466500,50934
24665,2466600,50935
24666,2466700,50936
24667,2466800,50936
24668,2466900,50936
24669,2467000,50936
24670,2467100,50938
24671,2467200,50939
24672,2467300,50941
24673,2467400,50942
24674,2467500,50943
24675,2467600,50944
24676,2467700,50944
24677,2467800,50944
24678,2467900,50945
24679,2468000,50950
24680,2468100,50954
24681,2468200,50955
24682,2468300,50960
24683,2468400,50961
24684,2468500,50962
24685,2468600,50964
24686,2468700,50968
24687,2468800,50968
24688,2468900,50970
24689,2469000,50971
24690,2469100,50972
24691,2469200,50972
24692,2469300,50973
24693,2469400,50973
24694,2469500,50973
24695,2469600,50976
24696,2469700,50978
24697,2469800,50978
24698,2469900,50979
24699,2470000,50983
24700,2470100,50986
24701,2470200,50989
24702,2470300,50989
24703,2470400,50990
24704,2470500,50990
24705,2470600,50991
24706,2470700,50992
24707,2470800,50992
24708,2470900,50993
24709,2471000,50995
24710,2471100,50996
24711,2471200,50996
24712,2471300,50997
24713,2471400,51000
24714,2471500,51001
24715,2471600,51004
24716,2471700,51008
24717,2471800,51011
24718,2471900,51011
24719,2472000,51014
24720,2472100,51015
24721,2472200,51015
24722,2472300,51015
24723,2472400,51015
24724,2472500,51017
24725,2472600,51019
24726,2472700,51022
24727,2472800,51024
24728,2472900,51027
24729,2473000,51028
24730,2473100,51029
24731,2473200,51030
24732,2473300,51034
24733,2473400,51038
24734,2473500,51041
24735,2473600,51042
24736,2473700,51044
24737,2473800,51044
24738,2473900,51044
24739,2474000,51045
24740,2474100,51049
24741,2474200,51050
24742,2474300,51050
24743,2474400,51051
24744,2474500,51051
24745,2474600,51056
24746,2474700,51058
24747,2474800,51058
24748,2474900,51059
24749,2475000,51059
24750,2475100,51062
24751,2475200,51063
24752,2475300,51066
24753,2475400,51067
24754,2475500,51068
24755,2475600,51070
24756,2475700,51070
24757,2475800,51072
24758,2475900,51076
24759,2476000,51083
24760,2476100,51085
24761,2476200,51086
24762,2476300,51089
24763,2476400,51091
24764,2476500,51094
24765,2476600,51096
24766,2476700,51098
24767,2476800,51098
24768,2476900,51099
24769,2477000,51100
24770,2477100,51100
24771,2477200,51102
24772,2477300,51102
24773,2477400,51103
24774,2477500,51103
24775,2477600,51105
24776,2477700,51109
24777,2477800,51111
24778,2477900,51114
24779,2478000,51117
24780,2478100,51118
24781,2478200,51120
24782,2478300,51123
24783,2478400,51126
24784,2478500,51129
24785,2478600,51138
24786,2478700,51139
24787,2478800,51139
24788,2478900,51141
24789,2479000,51141
24790,2479100,51142
24791,2479200,51145
24792,2479300,51146
24793,2479400,51154
24794,2479500,51155
24795,2479600,51156
24796,2479700,51157
24797,2479800,51157
24798,2479900,51157
24799,2480000,51158
24800,2480100,51159
24801,2480200,51165
24802,2480300,51170
24803,2480400,51171
24804,2480500,51172
24805,2480600,51176
24806,2480700,51177
24807,2480800,51177
24808,2480900,51181
24809,2481000,51185
24810,2481100,51186
24811,2481200,51190
24812,2481300,51193
24813,2481400,51193
24814,2481500,51194
24815,2481600,51195
24816,2481700,51196
24817,2481800,51198
24818,2481900,51199
24819,2482000,51200
24820,2482100,51200
24821,2482200,51203
24822,2482300,51203
24823,2482400,51203
24824,2482500,51207
24825,2482600,51209
24826,2482700,51209
24827,2482800,51209
24828,2482900,51210
24829,2483000,51211
24830,2483100,51213
24831,2483200,51214
24832,2483300,51215
24833,2483400,51220
24834,2483500,51222
24835,2483600,51222
24836,2483700,51223
24837,2483800,51225
24838,2483900,51226
24839,2484000,51228
24840,2484100,51229
24841,2484200,51238
24842,2484300,51238
24843,2484400,51239
24844,2484500,51239
24845,2484600,51245
24846,2484700,51247
24847,2484800,51247
24848,2484900,51250
24849,2485000,51254
24850,2485100,51258
24851,2485200,51262
24852,2485300,51267
24853,2485400,51267
24854,2485500,51270
24855,2485600,51273
24856,2485700,51273
24857,2485800,51273
24858,2485900,51277
24859,2486000,51278
24860,2486100,51278
24861,2486200,51281
24862,2486300,51283
24863,2486400,51284
24864,2486500,51288
24865,2486600,51292
24866,2486700,51293
24867,2486800,51296
24868,2486900,51296
24869,2487000,51298
24870,2487100,51302
24871,2487200,51303
24872,2487300,51304
24873,2487400,51306
24874,2487500,51309
24875,2487600,51311
24876,2487700,51313
24877,2487800,51314
24878,2487900,51316
24879,2488000,51318
24880,2488100,51322
24881,2488200,51326
24882,2488300,51327
24883,2488400,51329
24884,2488500,51330
24885,2488600,51333
24886,2488700,51337
24887,2488800,51341
24888,2488900,51342
24889,2489000,51343
24890,2489100,51345
24891,2489200,51348
24892,2489300,51350
24893,2489400,51354
24894,2489500,51354
24895,2489600,51354
24896,2489700,51355
24897,2489800,51355
24898,2489900,51355
24899,2490000,51355
24900,2490100,51355
24901,2490200,51355
24902,2490300,51355
24903,2490400,51360
24904,2490500,51366
24905,2490600,51366
24906,2490700,51367
24907,2490800,51370
24908,2490900,51370
24909,2491000,51373
24910,2491100,51373
24911,2491200,51374
24912,2491300,51375
24913,2491400,51375
24914,2491500,51377
24915,2491600,51378
24916,2491700,51379
24917,2491800,51380
24918,2491900,51381
24919,2492000,51381
24920,2492100,51383
24921,2492200,51386
24922,2492300,51387
24923,2492400,51388
24924,2492500,51392
24925,2492600,51394
24926,2492700,51398
24927,2492800,51401
24928,2492900,51402
24929,2493000,51403
24930,2493100,51403
24931,2493200,51405
24932,2493300,51406
24933,2493400,51408
24934,2493500,51408
24935,2493600,51408
24936,2493700,51411
24937,2493800,51413
24938,2493900,51413
24939,2494000,51416
24940,2494100,51416
24941,2494200,51417
24942,2494300,51431
24943,2494400,51435
24944,2494500,51438
24945,2494600,51441
24946,2494700,51442
24947,2494800,51448
24948,2494900,51451
24949,2495000,51455
24950,2495100,51457
24951,2495200,51459
24952,2495300,51461
24953,2495400,51462
24954,2495500,51464
24955,2495600,51465
24956,2495700,51466
24957,2495800,51467
24958,2495900,51467
24959,2496000,51472
24960,2496100,51475
24961,2496200,51476
24962,2496300,51477
24963,2496400,51481
24964,2496500,51481
24965,2496600,51485
24966,2496700,51486
24967,2496800,51487
24968,2496900,51488
24969,2497000,51493
24970,2497100,51494
24971,2497200,51494
24972,2497300,51494
24973,2497400,51494
24974,2497500,51494
24975,2497600,51495
24976,2497700,51495
24977,2497800,51495
24978,2497900,51495
24979,2498000,51497
24980,2498100,51498
24981,2498200,51500
24982,2498300,51501
24983,2498400,51505
24984,2498500,51505
24985,2498600,51507
24986,2498700,51508
24987,2498800,51509
24988,2498900,51509
24989,2499000,51513
24990,2499100,51513
24991,2499200,51514
24992,2499300,51516
24993,2499400,51518
24994,2499500,51518
24995,2499600,51521
24996,2499700,51522
24997,2499800,51524
24998,2499900,51527
24999,2500000,51527
25000,2500100,51528
25001,2500200,51538
25002,2500300,51542
25003,2500400,51542
25004,2500500,51544
25005,2500600,51550
25006,2500700,51550
25007,2500800,51555
25008,2500900,51556
25009,2501000,51556
25010,2501100,51556
25011,2501200,51557
25012,2501300,51559
25013,2501400,51563
25014,2501500,51564
25015,2501600,51565
25016,2501700,51565
25017,2501800,51565
25018,2501900,51565
25019,2502000,51566
25020,2502100,51566
25021,2502200,51568
25022,2502300,51573
25023,2502400,51575
25024,2502500,51575
25025,2502600,51579
25026,2502700,51580
25027,2502800,51580
25028,2502900,51581
25029,2503000,51581
25030,2503100,51581
25031,2503200,51582
25032,2503300,51584
25033,2503400,51585
25034,2503500,51585
25035,2503600,51585
25036,2503700,51587
25037,2503800,51589
25038,2503900,51591
25039,2504000,51591
25040,2504100,51591
25041,2504200,51592
25042,2504300,51594
25043,2504400,51595
25044,2504500,51599
25045,2504600,51601
25046,2504700,51602
25047,2504800,51602
25048,2504900,51602
25049,2505000,51603
25050,2505100,51603
25051,2505200,51606
25052,2505300,51606
25053,2505400,51607
25054,2505500,51609
25055,2505600,51610
25056,2505700,51611
25057,2505800,51612
25058,2505900,51618
25059,2506000,51620
25060,2506100,51621
25061,2506200,51621
25062,2506300,51623
25063,2506400,51623
25064,2506500,51624
25065,2506600,51625
25066,2506700,51625
25067,2506800,51627
25068,2506900,51627
25069,2507000,51627
25070,2507100,51630
25071,2507200,51631
25072,2507300,51632
25073,2507400,51635
25074,2507500,51636
25075,2507600,51636
25076,2507700,51640
25077,2507800,51645
25078,2507900,51645
25079,2508000,51646
25080,2508100,51647
25081,2508200,51648
25082,2508300,51651
25083,2508400,51651
25084,2508500,51651
25085,2508600,51652
25086,2508700,51655
25087,2508800,51657
25088,2508900,51657
25089,2509000,51661
25090,2509100,51664
25091,2509200,51665
25092,2509300,51665
25093,2509400,51669
25094,2509500,51672
25095,2509600,51675
25096,2509700,51675
25097,2509800,51680
25098,2509900,51682
25099,2510000,51682
25100,2510100,51683
25101,2510200,51683
25102,2510300,51684
25103,2510400,51685
25104,2510500,51686
25105,2510600,51688
25106,2510700,51688
25107,2510800,51688
25108,2510900,51688
25109,2511000,51688
25110,2511100,51688
25111,2511200,51688
25112,2511300,51689
25113,2511400,51692
25114,2511500,51693
25115,2511600,51693
25116,2511700,51693
25117,2511800,51693
25118,2511900,51694
25119,2512000,51696
25120,2512100,51696
25121,2512200,51696
25122,2512300,51697
25123,2512400,51697
25124,2512500,51698
25125,2512600,51699
25126,2512700,51700
25127,2512800,51703
25128,2512900,51704
25129,2513000,51705
25130,2513100,51705
25131,2513200,51705
25132,2513300,51706
25133,2513400,51707
25134,2513500,51707
25135,2513600,51709
25136,2513700,51710
25137,2513800,51710
25138,2513900,51710
25139,2514000,51710
25140,2514100,51710
25141,2514200,51710
25142,2514300,51711
25143,2514400,51711
25144,2514500,51713
25145,2514600,51713
25146,2514700,51713
25147,2514800,51713
25148,2514900,51713
25149,2515000,51713
25150,2515100,51713
25151,2515200,51716
25152,2515300,51719
25153,2515400,51720
25154,2515500,51722
25155,2515600,51726
25156,2515700,51726
25157,2515800,51729
25158,2515900,51729
25159,2516000,51730
25160,2516100,51732
25161,2516200,51733
25162,2516300,51733
25163,2516400,51733
25164,2516500,51737
25165,2516600,51739
25166,2516700,51742
25167,2516800,51743
25168,2516900,51745
25169,2517000,51750
25170,2517100,51751
25171,2517200,51756
25172,2517300,51756
25173,2517400,51759
25174,2517500,51763
25175,2517600,51764
25176,2517700,51764
25177,2517800,51764
25178,2517900,51765
25179,2518000,51765
25180,2518100,51765
25181,2518200,51765
25182,2518300,51771
25183,2518400,51776
25184,2518500,51776
25185,2518600,51776
25186,2518700,51778
25187,2518800,51780
